row_id,Produit Commercial,Substance Active,eu_overall_status,eu_status_details,substance_unit_1,substance_normalized_1,candidate_1_1,score_1_1,candidate_1_1_status,candidate_1_1_url,candidate_1_2,score_1_2,candidate_1_2_status,candidate_1_2_url,candidate_1_3,score_1_3,candidate_1_3_status,candidate_1_3_url,candidate_1_4,score_1_4,candidate_1_4_status,candidate_1_4_url,candidate_1_5,score_1_5,candidate_1_5_status,candidate_1_5_url,review_decision_1,review_match_name_1,review_notes_1,substance_unit_2,substance_normalized_2,candidate_2_1,score_2_1,candidate_2_1_status,candidate_2_1_url,candidate_2_2,score_2_2,candidate_2_2_status,candidate_2_2_url,candidate_2_3,score_2_3,candidate_2_3_status,candidate_2_3_url,candidate_2_4,score_2_4,candidate_2_4_status,candidate_2_4_url,candidate_2_5,score_2_5,candidate_2_5_status,candidate_2_5_url,review_decision_2,review_match_name_2,review_notes_2,substance_unit_3,substance_normalized_3,candidate_3_1,score_3_1,candidate_3_1_status,candidate_3_1_url,candidate_3_2,score_3_2,candidate_3_2_status,candidate_3_2_url,candidate_3_3,score_3_3,candidate_3_3_status,candidate_3_3_url,candidate_3_4,score_3_4,candidate_3_4_status,candidate_3_4_url,candidate_3_5,score_3_5,candidate_3_5_status,candidate_3_5_url,review_decision_3,review_match_name_3,review_notes_3,substance_unit_4,substance_normalized_4,candidate_4_1,score_4_1,candidate_4_1_status,candidate_4_1_url,candidate_4_2,score_4_2,candidate_4_2_status,candidate_4_2_url,candidate_4_3,score_4_3,candidate_4_3_status,candidate_4_3_url,candidate_4_4,score_4_4,candidate_4_4_status,candidate_4_4_url,candidate_4_5,score_4_5,candidate_4_5_status,candidate_4_5_url,review_decision_4,review_match_name_4,review_notes_4
694,Hurricaine,ESTERS SULFURIQUES,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,esters sulfuriques:Unresolved(score=83.9),esters sulfuriques,esters sulfuriques,Fatty acids C8-C10 methyl esters (CAS 85566-26-3) (Methyl octanoate (CAS 111-11-5); Methyl decanoate (CAS 110-42-9)),83.9,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=114,Tetrasul,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1377,Sulphur,64.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1028,Mesosulfuron,60.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=203,Triasulfuron,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1006,review_accept_high_score,,,phenothiol,phenothiol,Carbophenothion,81,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=512,Phenothrin (aka Sumithrin),76,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=974,Pyridaphenthion,76,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1096,Phenols,71,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1388,Phenthoate,70,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=849,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PHERODIS Tuta absoluta,"(E,Z,Z)- 3,8,11Tetradecatrien 1-y acetate (E,Z)- 3,8Tetradecatrien1- y acetate",NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,e z z-3 8 11tetradecatrien 1-y acetate e z-3 8tetradecatrien1-y acetate:Unresolved(score=86.0),e z z-3 8 11tetradecatrien 1-y acetate e z-3 8tetradecatrien1-y acetate,e z z-3 8 11tetradecatrien 1-y acetate e z-3 8tetradecatrien1-y acetate,"(E,E)-7,9-Dodecadien-1-yl acetate (SCLP Acetates)",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=352,(Z)-7-dodecen-1-yl acetate (SCLP Actetates),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1496,(Z)-11-Tetradecen-1-yl acetate (SCLP Acetates),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=368,(E)-8-Dodecen-1-yl acetate (SCLP Acetates),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=361,"Paprika extract (capsanthin, capsorubin E 160 c)",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1417,review_accept_high_score,,,dsm 14941,dsm 14941,Aureobasidium pullulans (strains DSM 14940 and DSM 14941),90,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=417,Coniothyrium minitans Strain CON/M/91-08 (DSM 9660),86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=569,Pseudomonas sp. Strain DSMZ 13134,60,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1084,Phlebiopsis gigantea strain VRA 1984,51,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1296,Bacillus thuringiensis subsp. Kurstaki strain SA 11,51,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1273,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Agral 90,Huile non ionique,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,oil non ionique:Unresolved(score=86.0),oil non ionique,oil non ionique,Paraffin oil/(CAS 72623-86-0),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=947,Plant oils / Gaiac Wood oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=303,Plant oils / Lemongrass oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=305,"Plant oils / Soybean oil, epoxylated",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=43,Thyme oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=686,review_accept_high_score,,,ammonium acetate,ammonium acetate,,,,,,,,,,,,,,,,,,,,,exact,Ammonium Acetate,,trimethylamine hcl,trimethylamine hcl,Trimethylamine hydrochloride,86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=182,Cinmethylin,74,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1421,"1,3,7-trimethylxanthine (caffeine)",70,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1432,Methomyl,68,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=218,Fosamine,66,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=750,review_accept_high_score,,,1 4diaminobutane putrescine,1 4diaminobutane putrescine,"Putrescine (1,4-Diaminobutane)",93,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1086,"2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene (alpha-Pinen)",86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=397,"1,2-Dibromoethane",86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=825,"3,7,7-Trimethylbicyclo[4.1.0]hept-3-ene (3-Carene)",86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1035,"1,3-Diphenyl urea",86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=386,review_accept_high_score,,
699,Suspray,Huile parafinique,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,oil parafinique:Unresolved(score=86.0),oil parafinique,oil parafinique,Paraffin oil/(CAS 72623-86-0),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=947,Plant oils / Gaiac Wood oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=303,Plant oils / Lemongrass oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=305,"Plant oils / Soybean oil, epoxylated",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=43,Thyme oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=686,review_accept_high_score,,,amines acetate d ammonium91,amines acetate d ammonium91,"(Z,Z)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=354,"(E,E)-7,9-Dodecadien-1-yl acetate (SCLP Acetates)",86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=352,(Z)-11-Tetradecen-1-yl acetate (SCLP Acetates),86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=368,"(E,Z)-3,13-Octadecadien-1-yl acetate (SCLP Acetates)",86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1499,(Z)-11-Hexadecen-1-yl acetate (SCLP Acetates),86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=367,review_accept_high_score,,,trimethylamine hydrochloride,trimethylamine hydrochloride,,,,,,,,,,,,,,,,,,,,,exact,Trimethylamine hydrochloride,,diaminoalcane-ferag 1d tm ddvp soit,diaminoalcane-ferag 1d tm ddvp soit,Diazinon,72,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=612,,,,,,,,,,,,,,,,,review,,
700,Lysatex Hydrolysat-Prot Proteinkey,Hydrolysat de Protéines,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,hydrolysat de proteines:Unresolved(score=80.7),hydrolysat de proteines,hydrolysat de proteines,Hydrolysed proteins,80.7,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=132,Olein,72.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=920,Propineb,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=76,Rotenone,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1124,"2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene (alpha-Pinen)",47.3,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=397,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,CeraBait,Hydrolysat de Protéines,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,hydrolysat de proteines:Unresolved(score=80.7),hydrolysat de proteines,hydrolysat de proteines,Hydrolysed proteins,80.7,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=132,Olein,72.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=920,Propineb,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=76,Rotenone,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1124,"2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene (alpha-Pinen)",47.3,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=397,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Ceratrap (en bouteilles ou/et en pièges jaunes),Hydrolysat de Protéines Borax,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,hydrolysat de proteines borax:Unresolved(score=75.0),hydrolysat de proteines borax,hydrolysat de proteines borax,Hydrolysed proteins,75.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=132,Olein,72.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=920,Propineb,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=76,Rotenone,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1124,Halfenprox (aka brofenprox),46.5,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=82,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,BIOBAIT,Proteines hydrolysées,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,proteines hydrolysees:Unresolved(score=81.1),proteines hydrolysees,proteines hydrolysees,Hydrolysed proteins,81.1,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=132,Olein,72.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=920,Propineb,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=76,Rotenone,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1124,"2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene (alpha-Pinen)",47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=397,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,ISCA LURE CAROB MOTH,"Phéromones (Z,E)- 7,9,11-Dodecatrienyl formate",NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,pheromone z e-7 9 11-dodecatrienyl formate:Unresolved(score=86.0),pheromone z e-7 9 11-dodecatrienyl formate,pheromone z e-7 9 11-dodecatrienyl formate,"(Z,Z)-Octadien-1-yl acetate",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=378,Ethyl formate,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=663,Pherodim,77.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=975,Formetanate,70.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=748,Pronumone,70.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=998,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,REMEDIER WP,Trichoderma Asperellum (ICC 012) + Trichoderma Gamsii (ICC 080),NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,trichoderma asperellum icc 012:Unresolved(score=86.0) | trichoderma gamsii icc 080:Unresolved(score=86.0),trichoderma asperellum icc 012,trichoderma asperellum icc 012,Trichoderma atroviride (formerly T. harzianum) strain T11,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1298,Trichoderma atroviride (formerly T. harzianum) strain IMI 206040,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1297,Trichoderma atrobrunneum (formerly T. harzianum) strain ITEM 908,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1402,"Trichoderma asperellum (formerly T. harzianum) strains ICC012, Trichoderma asperellum (formerly T. viride) T-25 and Trichoderma asperellum (formerly T. viride) TV-1",83.6,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=165,Trichoderma asperellum (formerly T. harzianum) strain ICC012,83.2,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1396,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Biopower SL,Sodium lauryl ether sulfate (SLES),NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,sodium lauryl ether sulfate sles:Unresolved(score=86.0),sodium lauryl ether sulfate sles,sodium lauryl ether sulfate sles,Sodium propionate,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1158,Thiosultap sodium,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=808,Sodium carbonate,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1140,Sodium tetraborate,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1160,2-Phenylphenol (incl. sodium salt orthophenyl phenol),81.4,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1013,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,subsp-kurstakisouche,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,subsp-kurstakisouche:Unresolved(score=66.1),subsp-kurstakisouche,subsp-kurstakisouche,Bacillus thuringiensis subsp. Kurstaki strain PB 54,66.1,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1272,Bacillus thuringiensis subsp. Kurstaki strain EG2348,66.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1271,Bacillus thuringiensis subsp. Kurstaki strain SA 11,63.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1273,Bacillus thuringiensis subsp. Kurstaki strain SA 12,63.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1463,Bacillus thuringiensis subsp. Kurstaki strain ABTS-351,63.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1270,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,EG-2348,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,eg-2348:Unresolved(score=83.0),eg-2348,eg-2348,Bacillus thuringiensis subsp. Kurstaki strain EG2348,83.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1271,Metschnikowia fructicola strain NRRL Y-27328,58.5,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1306,(E)-8-Dodecen-1-yl acetate (SCLP Acetates),54.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=361,"(E)-2-Methyl-6-methylene-2,7-octadien-1-ol (myrcenol)",54.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=358,Nonylphenol ether polyoxyethyleneglycol,45.9,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1387,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,BOLTON EC,Chlorpyrifos+Gamma –,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,chlorpyrifos:Chlorpyrifos(Not approved) | gamma:Unresolved(score=90.0),chlorpyrifos,chlorpyrifos,,,,,,,,,,,,,,,,,,,,,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,CASTEL 48 EC,Chlorpyriphosethyl,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,chlorpyriphosethyl:Unresolved(score=86.0),chlorpyriphosethyl,chlorpyriphosethyl,Chlorpyrifos-methyl,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,Fosetyl,77.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Phosmet,77.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=850,Chlorpyrifos,77.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=548,Sodium o-benzyl-p-chlorphenoxide,56.6,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1154,review_accept_high_score,,,trichoderma gamsii icc 080,trichoderma gamsii icc 080,Trichoderma atroviride (formerly T. harzianum) strain T11,86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1298,Trichoderma asperellum (formerly T. harzianum) strain ICC012,86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1396,Trichoderma atroviride (formerly T. harzianum) strain IMI 206040,86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1297,Trichoderma atrobrunneum (formerly T. harzianum) strain ITEM 908,86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1402,"Trichoderma asperellum (formerly T. harzianum) strains ICC012, Trichoderma asperellum (formerly T. viride) T-25 and Trichoderma asperellum (formerly T. viride) TV-1",86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=165,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
